Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
6	Arabidopsis	ATG12A	AT1G54210	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Hypersensitivity to N and fixed-C deprivation.	4274
6	Arabidopsis	ATG12A	AT1G54210	0.000	Hypersensitivity to N and fixed-C deprivation.	Small plants and premature senescence under normal soil-grown conditions.	4274
7	Arabidopsis	ATG11	AT4G30790	1.000	Hypersensitivity to N and fixed-C deprivation.	Hypersensitivity to N and fixed-C deprivation.	5272
7	Arabidopsis	ATG11	AT4G30790	0.254	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Small rosettes that senesce early.	5272
7	Arabidopsis	ATG11	AT4G30790	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Hypersensitivity to N and fixed-C deprivation.	5272
7	Arabidopsis	ATG11	AT4G30790	0.000	Hypersensitivity to N and fixed-C deprivation.	Small rosettes that senesce early.	5272
8	Arabidopsis	APG7	AT5G45900	1.000	Hypersensitivity to N and fixed-C deprivation.	Hypersensitivity to N and fixed-C deprivation.	5585
8	Arabidopsis	APG7	AT5G45900	0.462	Hypersensitivity to N and fixed-C deprivation.	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	5585
8	Arabidopsis	APG7	AT5G45900	0.386	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Small plants and premature senescence under normal soil-grown conditions.	5585
8	Arabidopsis	APG7	AT5G45900	0.186	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Senescence is initiated more quickly than in wild type.	5585
8	Arabidopsis	APG7	AT5G45900	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	5585
8	Arabidopsis	APG7	AT5G45900	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Hypersensitivity to N and fixed-C deprivation.	5585
8	Arabidopsis	APG7	AT5G45900	0.000	Hypersensitivity to N and fixed-C deprivation.	Senescence is initiated more quickly than in wild type.	5585
8	Arabidopsis	APG7	AT5G45900	0.000	Hypersensitivity to N and fixed-C deprivation.	Small plants and premature senescence under normal soil-grown conditions.	5585
9	Arabidopsis	ATCES1	AT4G22330	0.849	Hypersensitivity to N and fixed-C deprivation.	Deprived conditions or after fixed&#8208.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.256	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Related genes after 3 days of dark treatment.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.241	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	3-week-old plants showed accelerated leaf senescence and significant changes in the expression of senescence&#8208.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Irregular wax crystals, reduced stature, small glosssy leaves,increased cuticle permeability.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Increased accumulation of phytoceramides.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Significant sensitivity when grown in nitrogen&#8208.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Deprived conditions or after fixed&#8208.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Carbon starvation.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Upon nitrogen starvation more purple cotyledons, considerable reduction in the growth of primary root length.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Under limited sucrose pronounced cell death with lower survival rate, lower level of chlorophyll.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Hypersensitivity to N and fixed-C deprivation.	Irregular wax crystals, reduced stature, small glosssy leaves,increased cuticle permeability.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Hypersensitivity to N and fixed-C deprivation.	Increased accumulation of phytoceramides.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Hypersensitivity to N and fixed-C deprivation.	Significant sensitivity when grown in nitrogen&#8208.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Hypersensitivity to N and fixed-C deprivation.	Carbon starvation.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Hypersensitivity to N and fixed-C deprivation.	Upon nitrogen starvation more purple cotyledons, considerable reduction in the growth of primary root length.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Hypersensitivity to N and fixed-C deprivation.	Under limited sucrose pronounced cell death with lower survival rate, lower level of chlorophyll.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Hypersensitivity to N and fixed-C deprivation.	3-week-old plants showed accelerated leaf senescence and significant changes in the expression of senescence&#8208.	5200
9	Arabidopsis	ATCES1	AT4G22330	0.000	Hypersensitivity to N and fixed-C deprivation.	Related genes after 3 days of dark treatment.	5200
10	Arabidopsis	XCT	At2g21150	0.641	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Short photoperiod is more severe in darkness than in light.	2203
10	Arabidopsis	XCT	At2g21150	0.396	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Short photoperiod both in constant darkness and constant light.	2203
10	Arabidopsis	XCT	At2g21150	0.260	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to red light.	2203
10	Arabidopsis	XCT	At2g21150	0.221	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Long hypocotyl in red light, but short hypocotyl in white or blue light.	2203
10	Arabidopsis	XCT	At2g21150	0.203	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Short circadian period both in constant darkness and constant light.	2203
10	Arabidopsis	XCT	At2g21150	0.162	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Short circadian rhythms independent of light conditions.	2203
10	Arabidopsis	XCT	At2g21150	0.154	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Hypersensitive to red light.	2203
10	Arabidopsis	XCT	At2g21150	0.149	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	No circadian period defects in constant darkness, constant light, constant red light, constant blue light or a combination of constant red and blue light.	2203
10	Arabidopsis	XCT	At2g21150	0.088	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Leaf movement rhythms are shortened in constant light.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	2 fold reduction in miR156, 159, 162, 166, 167, and 319) were reduced by ?2-fold in xct-2 relative to wild-type.miR822 is also reduced.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Delayed greening of shoot tissues.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Two fold reduction of the miRNAs amiR-triOX.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	Short circadian rhythms independent of light conditions.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	No circadian period defects in constant darkness, constant light, constant red light, constant blue light or a combination of constant red and blue light.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	2 fold reduction in miR156, 159, 162, 166, 167, and 319) were reduced by ?2-fold in xct-2 relative to wild-type.miR822 is also reduced.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	Short photoperiod both in constant darkness and constant light.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	Short photoperiod is more severe in darkness than in light.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	Delayed greening of shoot tissues.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	Long hypocotyl in red light, but short hypocotyl in white or blue light.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	Short circadian period both in constant darkness and constant light.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	Leaf movement rhythms are shortened in constant light.	2203
10	Arabidopsis	XCT	At2g21150	0.000	Hypersensitivity to N and fixed-C deprivation.	Two fold reduction of the miRNAs amiR-triOX.	2203
11	Arabidopsis	HAC1	At1g79000	0.547	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Late flowering in long day (16 h light/8 h dark) as well as short day (8 h light/16 h dark).	2270
11	Arabidopsis	HAC1	At1g79000	0.141	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Short primary root.	2270
11	Arabidopsis	HAC1	At1g79000	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Late flowering.	2270
11	Arabidopsis	HAC1	At1g79000	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Reduced fertility.	2270
11	Arabidopsis	HAC1	At1g79000	0.000	Hypersensitivity to N and fixed-C deprivation.	Late flowering.	2270
11	Arabidopsis	HAC1	At1g79000	0.000	Hypersensitivity to N and fixed-C deprivation.	Reduced fertility.	2270
11	Arabidopsis	HAC1	At1g79000	0.000	Hypersensitivity to N and fixed-C deprivation.	Short primary root.	2270
11	Arabidopsis	HAC1	At1g79000	0.000	Hypersensitivity to N and fixed-C deprivation.	Late flowering in long day (16 h light/8 h dark) as well as short day (8 h light/16 h dark).	2270
12	Arabidopsis	APG5	At5g17290	0.536	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to either nitrogen or carbon deprivation.	462
12	Arabidopsis	APG5	At5g17290	0.440	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later with reduced fecundity, and showed enhanced senescence of rosette leaves than wild type.	462
12	Arabidopsis	APG5	At5g17290	0.440	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later than wild type with reduced fecundity, and showed enhanced senescence of rosette leaves.	462
12	Arabidopsis	APG5	At5g17290	0.377	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Homozygous atg5-1 seedlings germinated and developed normally, and flowered and set seed at the same rate as wild-type plants under a long-day photoperiod (16h light/8h dark).	462
12	Arabidopsis	APG5	At5g17290	0.328	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Early senescence.	462
12	Arabidopsis	APG5	At5g17290	0.129	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to N-deficient growth conditions (mutants presented enhanced chlorosis of the cotyledons and reduced true leaf formation).	462
12	Arabidopsis	APG5	At5g17290	0.110	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to carbon starvation induced by darkness (plants become severely chlorotic and flaccid faster and protein loss was higher than in wild type).	462
12	Arabidopsis	APG5	At5g17290	0.075	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Hypersensitive to carbon starvation induced by darkness (plants become severely chlorotic and flaccid faster and protein loss was higher than in wild type).	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Dwarf.	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Late flowering.	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Hypersensitive to either nitrogen or carbon deprivation.	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Accumulation of high levels of reactive oxygen species.	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	The T-DNA insertion prevents accumulation of the ATG5 mRNA in the mutants.	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Absence of 50-kD and a 40-kD proteins, which correspond to the sizes of the conjugate ATG12-ATG5 and the ATG5 proteins, respectively.	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Hypersensitive to N-deficient growth conditions (mutants presented enhanced chlorosis of the cotyledons and reduced true leaf formation).	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Low recovery rates (20%) after restoration of N in the media, as compared to 100% recovery rates in wildtype.	462
12	Arabidopsis	APG5	At5g17290	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	In C-starved plants the protein levels of ATG7 decreased and the ATG5 increased in the mutant, whereas the protein levels of ATG8 did not drop, but the ATG8 mRNA level increased, unlike in wild type.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Dwarf.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Late flowering.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later with reduced fecundity, and showed enhanced senescence of rosette leaves than wild type.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Early senescence.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Accumulation of high levels of reactive oxygen species.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	The T-DNA insertion prevents accumulation of the ATG5 mRNA in the mutants.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Absence of 50-kD and a 40-kD proteins, which correspond to the sizes of the conjugate ATG12-ATG5 and the ATG5 proteins, respectively.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Homozygous atg5-1 seedlings germinated and developed normally, and flowered and set seed at the same rate as wild-type plants under a long-day photoperiod (16h light/8h dark).	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later than wild type with reduced fecundity, and showed enhanced senescence of rosette leaves.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Low recovery rates (20%) after restoration of N in the media, as compared to 100% recovery rates in wildtype.	462
12	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	In C-starved plants the protein levels of ATG7 decreased and the ATG5 increased in the mutant, whereas the protein levels of ATG8 did not drop, but the ATG8 mRNA level increased, unlike in wild type.	462
13	Arabidopsis	ATG10	At3g07525	0.536	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to either nitrogen or carbon deprivation.	2377
13	Arabidopsis	ATG10	At3g07525	0.437	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Under a short-day photoperiod (8h light/16h dark), the atg10-1 plants developed slightly slower, bolted later, and produced 70% less seed than wild type.	2377
13	Arabidopsis	ATG10	At3g07525	0.376	Hypersensitivity to N and fixed-C deprivation.	Increased sensitivity to nitrogen and carbon deprivation.	2377
13	Arabidopsis	ATG10	At3g07525	0.328	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Early senescence.	2377
13	Arabidopsis	ATG10	At3g07525	0.140	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Senescence and programmed cell death is initiated more quickly than in wild type.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Late flowering.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Reduced fertility.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Sensitive to carbon starvation.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Sensitive to limited nitrogen.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Slightly slower rosette growth.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Sensitive to carbon starvation and limited nitrogen.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Hypersensitive to either nitrogen or carbon deprivation.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Reduced fertility (70% fewer seeds), slower bolting (late flowering) and slower growing.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Increased sensitivity to nitrogen and carbon deprivation.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Early senescence.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Late flowering.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Reduced fertility.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Sensitive to carbon starvation.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Sensitive to limited nitrogen.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Slightly slower rosette growth.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Sensitive to carbon starvation and limited nitrogen.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Under a short-day photoperiod (8h light/16h dark), the atg10-1 plants developed slightly slower, bolted later, and produced 70% less seed than wild type.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Senescence and programmed cell death is initiated more quickly than in wild type.	2377
13	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Reduced fertility (70% fewer seeds), slower bolting (late flowering) and slower growing.	2377
14	Arabidopsis	VIP5	AT1G61040	0.530	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Early flowering under short day photoperiods.	4312
14	Arabidopsis	VIP5	AT1G61040	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Defective in maintenance of FLC activity in nonvernalized plants.	4312
14	Arabidopsis	VIP5	AT1G61040	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Undetectable FLC mRNA expression.	4312
14	Arabidopsis	VIP5	AT1G61040	0.000	Hypersensitivity to N and fixed-C deprivation.	Defective in maintenance of FLC activity in nonvernalized plants.	4312
14	Arabidopsis	VIP5	AT1G61040	0.000	Hypersensitivity to N and fixed-C deprivation.	Undetectable FLC mRNA expression.	4312
14	Arabidopsis	VIP5	AT1G61040	0.000	Hypersensitivity to N and fixed-C deprivation.	Early flowering under short day photoperiods.	4312
15	Arabidopsis	AT4G34540	AT4G34540	0.512	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Cib1 or cib5 single mutant shows no obvious phenotype, and cib1cib5 double mutant showed a mild but statistically significant delay of flowering under a photoperiodic inductive condition (plants were grown in short-day photoperiod (9h light/15h dark) for 20 days and transfered to long-day photoperiod (16h light/ 8h dark) for 4 days, and removed back to short-day to continue grow until flowering.	5305
15	Arabidopsis	AT4G34540	AT4G34540	0.000	Hypersensitivity to N and fixed-C deprivation.	Cib1 or cib5 single mutant shows no obvious phenotype, and cib1cib5 double mutant showed a mild but statistically significant delay of flowering under a photoperiodic inductive condition (plants were grown in short-day photoperiod (9h light/15h dark) for 20 days and transfered to long-day photoperiod (16h light/ 8h dark) for 4 days, and removed back to short-day to continue grow until flowering.	5305
16	Arabidopsis	CIB1	AT4G34530	0.512	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Cib1 or cib5 single mutant shows no obvious phenotype, and cib1cib5 double mutant showed a mild but statistically significant delay of flowering under a photoperiodic inductive condition (plants were grown in short-day photoperiod (9h light/15h dark) for 20 days and transfered to long-day photoperiod (16h light/ 8h dark) for 4 days, and removed back to short-day to continue grow until flowering.	5304
16	Arabidopsis	CIB1	AT4G34530	0.000	Hypersensitivity to N and fixed-C deprivation.	Cib1 or cib5 single mutant shows no obvious phenotype, and cib1cib5 double mutant showed a mild but statistically significant delay of flowering under a photoperiodic inductive condition (plants were grown in short-day photoperiod (9h light/15h dark) for 20 days and transfered to long-day photoperiod (16h light/ 8h dark) for 4 days, and removed back to short-day to continue grow until flowering.	5304
17	Arabidopsis	CIB5	AT1G26260	0.512	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Cib1 or cib5 single mutant shows no obvious phenotype, and cib1cib5 double mutant showed a mild but statistically significant delay of flowering under a photoperiodic inductive condition (plants were grown in short-day photoperiod (9h light/15h dark) for 20 days and transfered to long-day photoperiod (16h light/ 8h dark) for 4 days, and removed back to short-day to continue grow until flowering.	4165
17	Arabidopsis	CIB5	AT1G26260	0.000	Hypersensitivity to N and fixed-C deprivation.	Cib1 or cib5 single mutant shows no obvious phenotype, and cib1cib5 double mutant showed a mild but statistically significant delay of flowering under a photoperiodic inductive condition (plants were grown in short-day photoperiod (9h light/15h dark) for 20 days and transfered to long-day photoperiod (16h light/ 8h dark) for 4 days, and removed back to short-day to continue grow until flowering.	4165
18	Arabidopsis	PUB48	AT5G18340	0.464	Hypersensitivity to N and fixed-C deprivation.	Increased sensitivity to water deprivation.	5471
18	Arabidopsis	PUB48	AT5G18340	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Increased sensitivity to water deprivation.	5471
19	Arabidopsis	ETFQO	At2g43400	0.456	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Early senescence in the dark.	1689
19	Arabidopsis	ETFQO	At2g43400	0.387	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	When grown in the dark after 10 days early senescence followed by death.	1689
19	Arabidopsis	ETFQO	At2g43400	0.327	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	No phenotype when grown in short days.	1689
19	Arabidopsis	ETFQO	At2g43400	0.269	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Reduced female fertile in short days.	1689
19	Arabidopsis	ETFQO	At2g43400	0.257	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Normal phenotype when grown under short/long days.	1689
19	Arabidopsis	ETFQO	At2g43400	0.111	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	In dark ,plants show early sensecence and die before wild type sibs.	1689
19	Arabidopsis	ETFQO	At2g43400	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Reduced female fertility.	1689
19	Arabidopsis	ETFQO	At2g43400	0.000	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	Reduced female fertile.	1689
19	Arabidopsis	ETFQO	At2g43400	0.000	Hypersensitivity to N and fixed-C deprivation.	Early senescence in the dark.	1689
19	Arabidopsis	ETFQO	At2g43400	0.000	Hypersensitivity to N and fixed-C deprivation.	Reduced female fertility.	1689
19	Arabidopsis	ETFQO	At2g43400	0.000	Hypersensitivity to N and fixed-C deprivation.	Reduced female fertile.	1689
19	Arabidopsis	ETFQO	At2g43400	0.000	Hypersensitivity to N and fixed-C deprivation.	No phenotype when grown in short days.	1689
19	Arabidopsis	ETFQO	At2g43400	0.000	Hypersensitivity to N and fixed-C deprivation.	Normal phenotype when grown under short/long days.	1689
19	Arabidopsis	ETFQO	At2g43400	0.000	Hypersensitivity to N and fixed-C deprivation.	When grown in the dark after 10 days early senescence followed by death.	1689
