Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
2	Arabidopsis	AT3G59950	AT3G59950	0.462	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitivity to N and fixed-C deprivation.	5030
2	Arabidopsis	AT3G59950	AT3G59950	0.185	Senescence is initiated more quickly than in wild type.	Small plants and premature senescence under normal soil-grown conditions.	5030
2	Arabidopsis	AT3G59950	AT3G59950	0.040	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Small plants and premature senescence under normal soil-grown conditions.	5030
2	Arabidopsis	AT3G59950	AT3G59950	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitivity to N and fixed-C deprivation.	5030
2	Arabidopsis	AT3G59950	AT3G59950	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitivity to N and fixed-C deprivation.	5030
2	Arabidopsis	AT3G59950	AT3G59950	0.000	Hypersensitivity to N and fixed-C deprivation.	Small plants and premature senescence under normal soil-grown conditions.	5030
3	Arabidopsis	APG12B	AT3G13970	1.000	Small plants and premature senescence under normal soil-grown conditions.	Small plants and premature senescence under normal soil-grown conditions.	4821
3	Arabidopsis	APG12B	AT3G13970	1.000	Hypersensitivity to N and fixed-C deprivation.	Hypersensitivity to N and fixed-C deprivation.	4821
3	Arabidopsis	APG12B	AT3G13970	0.462	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitivity to N and fixed-C deprivation.	4821
3	Arabidopsis	APG12B	AT3G13970	0.185	Senescence is initiated more quickly than in wild type.	Small plants and premature senescence under normal soil-grown conditions.	4821
3	Arabidopsis	APG12B	AT3G13970	0.040	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Small plants and premature senescence under normal soil-grown conditions.	4821
3	Arabidopsis	APG12B	AT3G13970	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitivity to N and fixed-C deprivation.	4821
3	Arabidopsis	APG12B	AT3G13970	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitivity to N and fixed-C deprivation.	4821
3	Arabidopsis	APG12B	AT3G13970	0.000	Hypersensitivity to N and fixed-C deprivation.	Small plants and premature senescence under normal soil-grown conditions.	4821
4	Arabidopsis	ATG4A	AT2G44140	1.000	Small plants and premature senescence under normal soil-grown conditions.	Small plants and premature senescence under normal soil-grown conditions.	4688
4	Arabidopsis	ATG4A	AT2G44140	1.000	Hypersensitivity to N and fixed-C deprivation.	Hypersensitivity to N and fixed-C deprivation.	4688
4	Arabidopsis	ATG4A	AT2G44140	0.462	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitivity to N and fixed-C deprivation.	4688
4	Arabidopsis	ATG4A	AT2G44140	0.185	Senescence is initiated more quickly than in wild type.	Small plants and premature senescence under normal soil-grown conditions.	4688
4	Arabidopsis	ATG4A	AT2G44140	0.040	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Small plants and premature senescence under normal soil-grown conditions.	4688
4	Arabidopsis	ATG4A	AT2G44140	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitivity to N and fixed-C deprivation.	4688
4	Arabidopsis	ATG4A	AT2G44140	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitivity to N and fixed-C deprivation.	4688
4	Arabidopsis	ATG4A	AT2G44140	0.000	Hypersensitivity to N and fixed-C deprivation.	Small plants and premature senescence under normal soil-grown conditions.	4688
5	Arabidopsis	ATG12A	AT1G54210	1.000	Small plants and premature senescence under normal soil-grown conditions.	Small plants and premature senescence under normal soil-grown conditions.	4274
5	Arabidopsis	ATG12A	AT1G54210	1.000	Hypersensitivity to N and fixed-C deprivation.	Hypersensitivity to N and fixed-C deprivation.	4274
5	Arabidopsis	ATG12A	AT1G54210	0.462	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitivity to N and fixed-C deprivation.	4274
5	Arabidopsis	ATG12A	AT1G54210	0.185	Senescence is initiated more quickly than in wild type.	Small plants and premature senescence under normal soil-grown conditions.	4274
5	Arabidopsis	ATG12A	AT1G54210	0.040	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Small plants and premature senescence under normal soil-grown conditions.	4274
5	Arabidopsis	ATG12A	AT1G54210	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitivity to N and fixed-C deprivation.	4274
5	Arabidopsis	ATG12A	AT1G54210	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitivity to N and fixed-C deprivation.	4274
5	Arabidopsis	ATG12A	AT1G54210	0.000	Hypersensitivity to N and fixed-C deprivation.	Small plants and premature senescence under normal soil-grown conditions.	4274
6	Arabidopsis	ATG11	AT4G30790	1.000	Hypersensitivity to N and fixed-C deprivation.	Hypersensitivity to N and fixed-C deprivation.	5272
6	Arabidopsis	ATG11	AT4G30790	0.462	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitivity to N and fixed-C deprivation.	5272
6	Arabidopsis	ATG11	AT4G30790	0.378	Small plants and premature senescence under normal soil-grown conditions.	Small rosettes that senesce early.	5272
6	Arabidopsis	ATG11	AT4G30790	0.273	Senescence is initiated more quickly than in wild type.	Small rosettes that senesce early.	5272
6	Arabidopsis	ATG11	AT4G30790	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Small rosettes that senesce early.	5272
6	Arabidopsis	ATG11	AT4G30790	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitivity to N and fixed-C deprivation.	5272
6	Arabidopsis	ATG11	AT4G30790	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitivity to N and fixed-C deprivation.	5272
6	Arabidopsis	ATG11	AT4G30790	0.000	Hypersensitivity to N and fixed-C deprivation.	Small rosettes that senesce early.	5272
7	Arabidopsis	ATG13	AT3G49590	1.000	Hypersensitivity to N and fixed-C deprivation.	Hypersensitivity to N and fixed-C deprivation.	4968
7	Arabidopsis	ATG13	AT3G49590	0.462	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitivity to N and fixed-C deprivation.	4968
7	Arabidopsis	ATG13	AT3G49590	0.386	Small plants and premature senescence under normal soil-grown conditions.	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	4968
7	Arabidopsis	ATG13	AT3G49590	0.186	Senescence is initiated more quickly than in wild type.	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	4968
7	Arabidopsis	ATG13	AT3G49590	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	4968
7	Arabidopsis	ATG13	AT3G49590	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitivity to N and fixed-C deprivation.	4968
7	Arabidopsis	ATG13	AT3G49590	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitivity to N and fixed-C deprivation.	4968
7	Arabidopsis	ATG13	AT3G49590	0.000	Hypersensitivity to N and fixed-C deprivation.	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	4968
8	Arabidopsis	ATG13B	AT3G18770	1.000	Hypersensitivity to N and fixed-C deprivation.	Hypersensitivity to N and fixed-C deprivation.	4862
8	Arabidopsis	ATG13B	AT3G18770	0.462	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitivity to N and fixed-C deprivation.	4862
8	Arabidopsis	ATG13B	AT3G18770	0.386	Small plants and premature senescence under normal soil-grown conditions.	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	4862
8	Arabidopsis	ATG13B	AT3G18770	0.186	Senescence is initiated more quickly than in wild type.	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	4862
8	Arabidopsis	ATG13B	AT3G18770	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	4862
8	Arabidopsis	ATG13B	AT3G18770	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitivity to N and fixed-C deprivation.	4862
8	Arabidopsis	ATG13B	AT3G18770	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitivity to N and fixed-C deprivation.	4862
8	Arabidopsis	ATG13B	AT3G18770	0.000	Hypersensitivity to N and fixed-C deprivation.	Premature senescence under a short-day photoperiod (8-hr light/16-hr dark).	4862
9	Arabidopsis	ATG10	At3g07525	0.862	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitive to either nitrogen or carbon deprivation.	2377
9	Arabidopsis	ATG10	At3g07525	0.753	Senescence is initiated more quickly than in wild type.	Senescence and programmed cell death is initiated more quickly than in wild type.	2377
9	Arabidopsis	ATG10	At3g07525	0.737	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Increased sensitivity to nitrogen and carbon deprivation.	2377
9	Arabidopsis	ATG10	At3g07525	0.536	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to either nitrogen or carbon deprivation.	2377
9	Arabidopsis	ATG10	At3g07525	0.432	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Sensitive to carbon starvation and limited nitrogen.	2377
9	Arabidopsis	ATG10	At3g07525	0.376	Hypersensitivity to N and fixed-C deprivation.	Increased sensitivity to nitrogen and carbon deprivation.	2377
9	Arabidopsis	ATG10	At3g07525	0.353	Senescence is initiated more quickly than in wild type.	Early senescence.	2377
9	Arabidopsis	ATG10	At3g07525	0.328	Small plants and premature senescence under normal soil-grown conditions.	Early senescence.	2377
9	Arabidopsis	ATG10	At3g07525	0.322	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Sensitive to carbon starvation.	2377
9	Arabidopsis	ATG10	At3g07525	0.265	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Sensitive to limited nitrogen.	2377
9	Arabidopsis	ATG10	At3g07525	0.218	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Under a short-day photoperiod (8h light/16h dark), the atg10-1 plants developed slightly slower, bolted later, and produced 70% less seed than wild type.	2377
9	Arabidopsis	ATG10	At3g07525	0.139	Small plants and premature senescence under normal soil-grown conditions.	Senescence and programmed cell death is initiated more quickly than in wild type.	2377
9	Arabidopsis	ATG10	At3g07525	0.089	Senescence is initiated more quickly than in wild type.	Under a short-day photoperiod (8h light/16h dark), the atg10-1 plants developed slightly slower, bolted later, and produced 70% less seed than wild type.	2377
9	Arabidopsis	ATG10	At3g07525	0.034	Small plants and premature senescence under normal soil-grown conditions.	Under a short-day photoperiod (8h light/16h dark), the atg10-1 plants developed slightly slower, bolted later, and produced 70% less seed than wild type.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Early senescence.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Late flowering.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Reduced fertility.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Slightly slower rosette growth.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Senescence and programmed cell death is initiated more quickly than in wild type.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Reduced fertility (70% fewer seeds), slower bolting (late flowering) and slower growing.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Late flowering.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Reduced fertility.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Sensitive to carbon starvation.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Sensitive to limited nitrogen.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Slightly slower rosette growth.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Sensitive to carbon starvation and limited nitrogen.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitive to either nitrogen or carbon deprivation.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Reduced fertility (70% fewer seeds), slower bolting (late flowering) and slower growing.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Senescence is initiated more quickly than in wild type.	Increased sensitivity to nitrogen and carbon deprivation.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Late flowering.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Reduced fertility.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Sensitive to carbon starvation.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Sensitive to limited nitrogen.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Slightly slower rosette growth.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Sensitive to carbon starvation and limited nitrogen.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitive to either nitrogen or carbon deprivation.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Reduced fertility (70% fewer seeds), slower bolting (late flowering) and slower growing.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Small plants and premature senescence under normal soil-grown conditions.	Increased sensitivity to nitrogen and carbon deprivation.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Early senescence.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Late flowering.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Reduced fertility.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Sensitive to carbon starvation.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Sensitive to limited nitrogen.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Slightly slower rosette growth.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Sensitive to carbon starvation and limited nitrogen.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Under a short-day photoperiod (8h light/16h dark), the atg10-1 plants developed slightly slower, bolted later, and produced 70% less seed than wild type.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Senescence and programmed cell death is initiated more quickly than in wild type.	2377
9	Arabidopsis	ATG10	At3g07525	0.000	Hypersensitivity to N and fixed-C deprivation.	Reduced fertility (70% fewer seeds), slower bolting (late flowering) and slower growing.	2377
10	Arabidopsis	APG5	At5g17290	0.862	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitive to either nitrogen or carbon deprivation.	462
10	Arabidopsis	APG5	At5g17290	0.536	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to either nitrogen or carbon deprivation.	462
10	Arabidopsis	APG5	At5g17290	0.382	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	In C-starved plants the protein levels of ATG7 decreased and the ATG5 increased in the mutant, whereas the protein levels of ATG8 did not drop, but the ATG8 mRNA level increased, unlike in wild type.	462
10	Arabidopsis	APG5	At5g17290	0.373	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Absence of 50-kD and a 40-kD proteins, which correspond to the sizes of the conjugate ATG12-ATG5 and the ATG5 proteins, respectively.	462
10	Arabidopsis	APG5	At5g17290	0.353	Senescence is initiated more quickly than in wild type.	Early senescence.	462
10	Arabidopsis	APG5	At5g17290	0.328	Small plants and premature senescence under normal soil-grown conditions.	Early senescence.	462
10	Arabidopsis	APG5	At5g17290	0.289	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitive to carbon starvation induced by darkness (plants become severely chlorotic and flaccid faster and protein loss was higher than in wild type).	462
10	Arabidopsis	APG5	At5g17290	0.214	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Homozygous atg5-1 seedlings germinated and developed normally, and flowered and set seed at the same rate as wild-type plants under a long-day photoperiod (16h light/8h dark).	462
10	Arabidopsis	APG5	At5g17290	0.207	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	The T-DNA insertion prevents accumulation of the ATG5 mRNA in the mutants.	462
10	Arabidopsis	APG5	At5g17290	0.193	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later with reduced fecundity, and showed enhanced senescence of rosette leaves than wild type.	462
10	Arabidopsis	APG5	At5g17290	0.193	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later than wild type with reduced fecundity, and showed enhanced senescence of rosette leaves.	462
10	Arabidopsis	APG5	At5g17290	0.174	Senescence is initiated more quickly than in wild type.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later with reduced fecundity, and showed enhanced senescence of rosette leaves than wild type.	462
10	Arabidopsis	APG5	At5g17290	0.174	Senescence is initiated more quickly than in wild type.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later than wild type with reduced fecundity, and showed enhanced senescence of rosette leaves.	462
10	Arabidopsis	APG5	At5g17290	0.149	Small plants and premature senescence under normal soil-grown conditions.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later with reduced fecundity, and showed enhanced senescence of rosette leaves than wild type.	462
10	Arabidopsis	APG5	At5g17290	0.149	Small plants and premature senescence under normal soil-grown conditions.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later than wild type with reduced fecundity, and showed enhanced senescence of rosette leaves.	462
10	Arabidopsis	APG5	At5g17290	0.129	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to N-deficient growth conditions (mutants presented enhanced chlorosis of the cotyledons and reduced true leaf formation).	462
10	Arabidopsis	APG5	At5g17290	0.110	Hypersensitivity to N and fixed-C deprivation.	Hypersensitive to carbon starvation induced by darkness (plants become severely chlorotic and flaccid faster and protein loss was higher than in wild type).	462
10	Arabidopsis	APG5	At5g17290	0.100	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Hypersensitive to N-deficient growth conditions (mutants presented enhanced chlorosis of the cotyledons and reduced true leaf formation).	462
10	Arabidopsis	APG5	At5g17290	0.090	Small plants and premature senescence under normal soil-grown conditions.	Homozygous atg5-1 seedlings germinated and developed normally, and flowered and set seed at the same rate as wild-type plants under a long-day photoperiod (16h light/8h dark).	462
10	Arabidopsis	APG5	At5g17290	0.088	Senescence is initiated more quickly than in wild type.	Homozygous atg5-1 seedlings germinated and developed normally, and flowered and set seed at the same rate as wild-type plants under a long-day photoperiod (16h light/8h dark).	462
10	Arabidopsis	APG5	At5g17290	0.085	Senescence is initiated more quickly than in wild type.	Hypersensitive to carbon starvation induced by darkness (plants become severely chlorotic and flaccid faster and protein loss was higher than in wild type).	462
10	Arabidopsis	APG5	At5g17290	0.077	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitive to N-deficient growth conditions (mutants presented enhanced chlorosis of the cotyledons and reduced true leaf formation).	462
10	Arabidopsis	APG5	At5g17290	0.043	Senescence is initiated more quickly than in wild type.	In C-starved plants the protein levels of ATG7 decreased and the ATG5 increased in the mutant, whereas the protein levels of ATG8 did not drop, but the ATG8 mRNA level increased, unlike in wild type.	462
10	Arabidopsis	APG5	At5g17290	0.032	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitive to carbon starvation induced by darkness (plants become severely chlorotic and flaccid faster and protein loss was higher than in wild type).	462
10	Arabidopsis	APG5	At5g17290	0.016	Small plants and premature senescence under normal soil-grown conditions.	In C-starved plants the protein levels of ATG7 decreased and the ATG5 increased in the mutant, whereas the protein levels of ATG8 did not drop, but the ATG8 mRNA level increased, unlike in wild type.	462
10	Arabidopsis	APG5	At5g17290	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Dwarf.	462
10	Arabidopsis	APG5	At5g17290	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Late flowering.	462
10	Arabidopsis	APG5	At5g17290	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Early senescence.	462
10	Arabidopsis	APG5	At5g17290	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Accumulation of high levels of reactive oxygen species.	462
10	Arabidopsis	APG5	At5g17290	0.000	The atg7-1 plants are hypersensitive to either nitrogen or carbon deprivation.	Low recovery rates (20%) after restoration of N in the media, as compared to 100% recovery rates in wildtype.	462
10	Arabidopsis	APG5	At5g17290	0.000	Senescence is initiated more quickly than in wild type.	Dwarf.	462
10	Arabidopsis	APG5	At5g17290	0.000	Senescence is initiated more quickly than in wild type.	Late flowering.	462
10	Arabidopsis	APG5	At5g17290	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitive to either nitrogen or carbon deprivation.	462
10	Arabidopsis	APG5	At5g17290	0.000	Senescence is initiated more quickly than in wild type.	Accumulation of high levels of reactive oxygen species.	462
10	Arabidopsis	APG5	At5g17290	0.000	Senescence is initiated more quickly than in wild type.	The T-DNA insertion prevents accumulation of the ATG5 mRNA in the mutants.	462
10	Arabidopsis	APG5	At5g17290	0.000	Senescence is initiated more quickly than in wild type.	Absence of 50-kD and a 40-kD proteins, which correspond to the sizes of the conjugate ATG12-ATG5 and the ATG5 proteins, respectively.	462
10	Arabidopsis	APG5	At5g17290	0.000	Senescence is initiated more quickly than in wild type.	Hypersensitive to N-deficient growth conditions (mutants presented enhanced chlorosis of the cotyledons and reduced true leaf formation).	462
10	Arabidopsis	APG5	At5g17290	0.000	Senescence is initiated more quickly than in wild type.	Low recovery rates (20%) after restoration of N in the media, as compared to 100% recovery rates in wildtype.	462
10	Arabidopsis	APG5	At5g17290	0.000	Small plants and premature senescence under normal soil-grown conditions.	Dwarf.	462
10	Arabidopsis	APG5	At5g17290	0.000	Small plants and premature senescence under normal soil-grown conditions.	Late flowering.	462
10	Arabidopsis	APG5	At5g17290	0.000	Small plants and premature senescence under normal soil-grown conditions.	Hypersensitive to either nitrogen or carbon deprivation.	462
10	Arabidopsis	APG5	At5g17290	0.000	Small plants and premature senescence under normal soil-grown conditions.	Accumulation of high levels of reactive oxygen species.	462
10	Arabidopsis	APG5	At5g17290	0.000	Small plants and premature senescence under normal soil-grown conditions.	The T-DNA insertion prevents accumulation of the ATG5 mRNA in the mutants.	462
10	Arabidopsis	APG5	At5g17290	0.000	Small plants and premature senescence under normal soil-grown conditions.	Absence of 50-kD and a 40-kD proteins, which correspond to the sizes of the conjugate ATG12-ATG5 and the ATG5 proteins, respectively.	462
10	Arabidopsis	APG5	At5g17290	0.000	Small plants and premature senescence under normal soil-grown conditions.	Low recovery rates (20%) after restoration of N in the media, as compared to 100% recovery rates in wildtype.	462
10	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Dwarf.	462
10	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Late flowering.	462
10	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Under a short-day photoperiod (8h light/16h dark), the atg5-1 plants grew slower resulting in smaller plants, flowered later with reduced fecundity, and showed enhanced senescence of rosette leaves than wild type.	462
10	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Early senescence.	462
10	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Accumulation of high levels of reactive oxygen species.	462
10	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	The T-DNA insertion prevents accumulation of the ATG5 mRNA in the mutants.	462
10	Arabidopsis	APG5	At5g17290	0.000	Hypersensitivity to N and fixed-C deprivation.	Absence of 50-kD and a 40-kD proteins, which correspond to the sizes of the conjugate ATG12-ATG5 and the ATG5 proteins, respectively.	462
